Date,Open,High,Low,Close,Volume
2005-02-17,46.5634,46.5634,46.3094,46.3153,7554652.2603647
2005-02-18,46.379,46.4868,46.2143,46.3702,9093179.8093736
2005-02-22,46.1014,46.684,46.1014,46.1181,11735371.994346
2005-02-23,46.3506,46.4584,46.2143,46.3575,6953575.7581518
2005-02-24,46.3153,46.7399,46.1251,46.6997,6796671.2639149
2005-02-25,46.6762,46.9831,46.6693,46.9331,9115616.8797822
2005-02-28,46.8253,46.9468,46.4948,46.4948,9642195.129355
2005-03-01,47.1126,47.4783,47.0655,47.2391,11952241.58086
2005-03-02,47.1616,47.5901,46.8595,47.4558,9971089.9706501
2005-03-03,47.5578,47.5578,47.139,47.3048,8172239.1751115
2005-03-04,47.6167,48.0118,47.4911,48.0079,11718864.640995
2005-03-07,48.1227,48.6767,48.0873,48.5061,14668515.969537
2005-03-08,48.2296,48.4787,48.1942,48.3286,12045648.645779
2005-03-09,48.2629,48.2707,47.9794,48.0206,8995679.5571332
2005-03-10,48.103,48.3865,48.0511,48.1942,7113720.9472831
2005-03-11,48.3728,48.3728,47.8334,47.9099,8191706.798216
2005-03-14,47.901,48.0766,47.8334,48.0676,7885948.5605887
2005-03-15,48.0815,48.0873,47.6705,47.6705,7083387.1049232
2005-03-16,47.5578,47.8048,47.5205,47.5205,7733841.8855706
2005-03-17,47.3656,47.744,47.3519,47.4783,6216481.8458805
2005-03-18,47.4852,47.6628,47.2469,47.6628,15013780.500932
2005-03-21,47.6628,47.6628,47.2469,47.3793,7307307.0893289
2005-03-22,47.2391,47.6471,47.2391,47.3352,7157038.9835033
2005-03-23,47.3656,48.3354,47.3577,48.3354,13496699.866655
2005-03-24,48.3354,48.56,48.1628,48.258,12546827.515735
2005-03-28,48.3571,48.5472,48.3139,48.4403,7255801.6587391
2005-03-29,48.0873,48.2776,47.9794,48.1354,13289142.434255
2005-03-30,48.1423,48.3728,48.1227,48.2296,8994129.5709031
2005-03-31,47.751,47.8128,47.4852,47.599,17716222.282233
2005-04-01,47.7126,47.8048,47.2391,47.3793,15591858.062728
2005-04-04,47.4489,48.258,47.3793,48.1805,12254192.154946
2005-04-05,48.1805,48.9405,48.0373,48.9092,12890681.763606
2005-04-06,48.9748,49.0426,48.6542,48.7669,8028174.0733898
2005-04-07,48.6208,49.0817,48.5266,49.0738,7044439.6219807
2005-04-08,49.2308,49.2436,48.6473,48.6473,6810784.2964311
2005-04-11,48.7611,49.0886,48.6885,48.8248,6286605.4663316
2005-04-12,48.3923,48.6954,48.0873,48.6473,13811062.567315
2005-04-13,48.5119,48.8945,48.5119,48.613,10153816.011807
2005-04-14,48.6208,49.0886,48.3571,49.0817,11401395.849508
2005-04-15,49.1161,49.6054,49.1161,49.1837,18423406.558902
2005-04-18,49.1161,49.1219,48.5266,48.9317,12931462.717102
2005-04-19,49.5769,49.5769,48.4864,48.9405,13247657.868588
2005-04-20,48.9405,49.0062,48.0873,48.2629,11144317.376784
2005-04-21,48.4256,48.5266,48.0766,48.3992,10917713.468854
2005-04-22,48.4256,48.7474,48.1884,48.5414,9908017.7678182
2005-04-25,48.9013,49.2583,48.5061,48.5737,8440322.5500695
2005-04-26,48.4787,48.6816,48.1942,48.2089,8295277.4899484
2005-04-27,48.0815,48.4787,47.9707,48.4256,8586779.9331701
2005-04-28,48.2629,48.4326,47.9246,47.956,9061571.3072851
2005-04-29,48.0676,48.6395,48.0452,48.6395,9229055.4772703
2005-05-02,48.6767,48.7816,48.4403,48.7474,6167660.3388155
2005-05-03,48.7748,48.7816,48.4198,48.712,8065565.4517356
2005-05-04,48.2992,48.3728,47.9481,48.3511,11957600.25036
2005-05-05,48.3728,48.6208,48.1227,48.5552,8862346.0705994
2005-05-06,48.8101,48.8101,48.2992,48.3443,6675749.9039554
2005-05-09,48.2629,48.3992,48.0285,48.3139,9525787.0845629
2005-05-10,48.1942,48.2992,47.8128,48.0011,9694255.2918586
2005-05-11,48.0676,48.2707,47.6548,48.1561,7012837.2382588
2005-05-12,47.6628,48.2903,47.6628,47.9481,6836603.8038958
2005-05-13,47.5901,47.751,47.3048,47.5578,8611333.958456
2005-05-16,47.5656,47.9403,47.5578,47.9403,5564187.4763126
2005-05-17,47.7126,48.1561,47.5333,48.1294,7470270.8060522
2005-05-18,48.1942,48.2521,47.8255,47.9099,11986384.10649
2005-05-19,47.8726,48.0011,47.6785,47.7744,11477449.187017
2005-05-20,47.9481,47.9481,47.549,47.6244,8745798.323101
2005-05-23,47.6979,47.8932,47.5146,47.6705,8054277.0651783
2005-05-24,47.6912,47.9745,47.6705,47.9099,11786307.397105
2005-05-25,47.9246,47.9794,47.6244,47.8196,6932127.8236928
2005-05-26,48.1942,48.1942,47.744,47.7824,6987859.0062151
2005-05-27,47.8402,47.9707,47.7901,47.7901,6222408.5037551
2005-05-31,47.9707,47.9745,47.5578,47.5578,9027849.9292302
2005-06-01,47.5578,47.9177,47.5205,47.7059,7142648.5850302
2005-06-02,47.6628,47.6628,47.393,47.4852,9546385.5857787
2005-06-03,47.3656,47.4489,47.0292,47.0901,9212407.4014856
2005-06-06,47.192,47.2851,46.989,47.042,9945976.1148113
2005-06-07,47.2921,47.4401,47.139,47.1567,7789578.1667319
2005-06-08,47.3793,47.3793,46.9537,47.0292,7634652.9641216
2005-06-09,47.0028,47.3862,46.8832,47.2921,7504839.5778947
2005-06-10,46.585,47.2783,46.585,47.1205,7405368.1918498
2005-06-13,46.9537,47.4489,46.939,47.1126,7638181.2222507
2005-06-14,47.0655,47.3439,47.0292,47.1841,5628521.0824121
2005-06-15,47.1616,47.1616,46.7977,47.0223,6568520.4289378
2005-06-16,46.8969,47.1841,46.8537,46.989,6261491.6104928
2005-06-17,46.3575,47.3048,46.3575,47.1675,20598003.588725
2005-06-20,47.0223,47.3439,46.9184,47.1616,11665110.710644
2005-06-21,47.0223,47.2724,46.9184,47.1518,12265479.521776
2005-06-22,47.2391,47.2538,46.7536,46.7762,12616111.90022
2005-06-23,46.6919,46.8468,46.1996,46.3153,12613707.382108
2005-06-24,46.0653,46.9831,46.0653,46.4781,25963806.084045
2005-06-27,46.436,46.7125,46.4143,46.5272,9847487.7463491
2005-06-28,45.6622,46.8468,45.6622,46.8253,8705021.4485159
2005-06-29,46.7399,46.7703,46.3506,46.5634,11216561.011296
2005-06-30,46.5065,46.5486,45.7897,46.0653,13184588.72494
2005-07-01,45.9368,46.3702,45.9368,46.0329,9479785.1248178
2005-07-05,45.6425,46.2437,45.6288,45.9594,9007816.3572061
2005-07-06,45.9995,46.0202,45.4641,45.4641,9400210.6672741
2005-07-07,45.4288,45.4288,45.0159,45.3013,11736925.03976
2005-07-08,45.2885,45.572,45.0238,45.5563,11492403.494955
2005-07-11,45.5563,45.9368,45.4356,45.9191,9211558.9879702
2005-07-12,45.9191,46.0653,45.7897,45.9113,7254675.8792667
2005-07-13,45.7945,45.9917,45.6063,45.6553,9608470.6921168
2005-07-14,45.8573,45.9828,45.5847,45.7848,9201546.2808692
2005-07-15,45.7621,46.1742,45.7621,46.0858,9093042.1461229
2005-07-18,45.9594,46.1181,45.6779,45.7848,8375413.8175005
2005-07-19,45.7474,46.1104,45.7132,46.08,15618521.904797
2005-07-20,45.9741,46.0407,45.6063,46.0407,10317906.52773
2005-07-21,45.9741,45.9741,45.3425,45.3425,13897982.124079
2005-07-22,45.6425,45.6425,45.3582,45.5847,7624922.7216166
2005-07-25,45.5357,45.5641,44.8609,44.8884,9511532.3098848
2005-07-26,44.5393,44.911,44.4167,44.4167,17833895.809204
2005-07-27,44.7198,45.9064,44.6668,45.7427,15223732.254167
2005-07-28,45.6975,45.9534,45.4435,45.878,9018396.0329543
2005-07-29,45.8416,45.9113,45.3151,45.3288,8667911.5150383
2005-08-01,45.5357,46.3153,45.5357,45.7132,10368138.31832
2005-08-02,45.8112,45.8623,45.4779,45.8025,7837408.4983918
2005-08-03,45.6288,46.072,45.5769,45.9741,7182434.2842103
2005-08-04,45.8848,46.0329,45.4435,45.4641,5713328.782938
2005-08-05,45.3729,45.4171,45.0316,45.0316,7082254.1873564
2005-08-08,45.0316,45.1336,44.8158,44.963,5646448.9165644
2005-08-09,45.0885,45.3729,44.9688,45.3729,6492186.6662883
2005-08-10,45.4729,45.8259,45.1817,45.2543,7550418.3506098
2005-08-11,45.2543,45.7132,45.1817,45.5769,6615082.2192357
2005-08-12,45.3807,45.4779,44.9836,45.0463,6846904.0742315
2005-08-15,44.9482,45.0689,44.6668,44.8953,7622943.4299898
2005-08-16,44.8756,44.9198,44.5393,44.6521,7682059.0890239
2005-08-17,44.8081,45.2022,44.7707,45.0052,7871133.9553578
2005-08-18,44.9688,45.67,44.8756,45.5357,13123074.66616
2005-08-19,45.3013,45.4641,45.0463,45.0542,8637150.4067374
2005-08-22,45.3582,45.4023,44.8756,45.0052,7592323.044123
2005-08-23,45.0159,45.062,44.2471,44.4805,12570391.385343
2005-08-24,44.4304,44.6061,44.0383,44.1195,11182130.922432
2005-08-25,44.3305,44.7934,44.2598,44.3168,8667633.1293535
2005-08-26,44.1883,44.2334,43.899,43.899,7345825.2668747
2005-08-29,43.7852,44.7316,43.693,44.6589,8980582.4873064
2005-08-30,44.4167,44.6943,44.1883,44.6521,10697318.683394
2005-08-31,44.6521,45.0052,43.9853,44.9277,11297548.811547
2005-09-01,44.7787,45.167,44.5697,44.7394,8692042.3532943
2005-09-02,44.8953,45.062,44.5473,44.5777,5827898.2585373
2005-09-06,44.8287,45.3729,44.8001,45.2072,10404119.413141
2005-09-07,45.3582,45.9917,45.3151,45.924,11030170.068487
2005-09-08,46.0653,46.0653,45.3209,45.4288,9121961.6260477
2005-09-09,45.6063,46.0535,45.4288,45.878,7230269.7145092
2005-09-12,45.878,46.0329,45.7357,45.8416,8357916.3084727
2005-09-13,45.721,45.8573,45.3582,45.3944,9411354.2524864
2005-09-14,45.6916,45.8623,45.3944,45.572,10237623.359378
2005-09-15,45.6288,45.7053,45.4729,45.621,6908422.2119223
2005-09-16,45.7701,46.2222,45.6063,46.1946,18139373.621691
2005-09-19,46.1996,46.2074,45.7132,45.8192,10139140.089554
2005-09-20,45.878,45.924,45.572,45.6425,7479587.0390773
2005-09-21,45.3209,46.2868,45.2944,45.8573,10121781.263505
2005-09-22,45.6848,46.3015,45.6504,45.8416,10199806.754547
2005-09-23,45.9995,46.0055,45.2827,45.3493,11025936.158732
2005-09-26,45.521,45.6779,45.1905,45.269,8440322.5500695
2005-09-27,45.2885,45.3209,44.7394,44.9688,8810131.9292005
2005-09-28,44.8424,45.0806,44.7198,44.8001,7863657.3112531
2005-09-29,44.6128,45.2543,44.5777,45.1817,8868407.3325413
2005-09-30,45.2885,45.3151,44.6521,44.8482,7967078.1030014
2005-10-03,44.7787,44.8287,44.3029,44.352,9632174.2644319
2005-10-04,44.5777,44.8482,44.2598,44.6865,9803888.2652607
2005-10-05,44.5777,44.7845,44.0971,44.1195,9407969.7759747
2005-10-06,44.3462,44.3609,43.3596,43.6361,17935203.724986
2005-10-07,43.7999,43.7999,43.3175,43.4714,16487262.673849
2005-10-10,43.4302,44.0588,42.8987,43.5675,10825434.222862
2005-10-11,43.6361,43.7156,43.29,43.439,11007027.346453
2005-10-12,43.5391,44.0157,43.337,43.7999,11353279.994069
2005-10-13,43.7999,45.7848,43.7774,45.3729,27890348.212294
2005-10-14,45.3807,45.3876,44.9561,45.1454,18792512.325863
2005-10-17,45.111,45.111,44.4167,44.6521,13001448.674302
2005-10-18,45.0806,45.3582,44.408,44.6266,27783543.963762
2005-10-19,44.7198,45.6063,44.4304,45.5847,19377503.642028
2005-10-20,45.6425,45.7778,45.2885,45.4779,12164735.515458
2005-10-21,45.572,45.7053,45.2748,45.4101,19198595.46169
2005-10-24,45.5013,45.7132,44.9688,45.4288,12340965.890638
2005-10-25,45.1954,45.3209,44.8355,45.062,10021740.869358
2005-10-26,44.7934,45.062,44.352,44.5159,12890118.87387
2005-10-27,44.2962,44.3079,43.2684,43.5439,19892659.920703
2005-10-28,43.9765,44.6442,43.7499,44.6128,12573074.28914
2005-10-31,44.5854,44.6521,44.3305,44.3814,13991104.684947
2005-11-01,44.2805,44.4648,43.7999,43.8734,13958930.233939
2005-11-02,43.8421,44.4364,43.2684,43.4459,22185349.585615
2005-11-03,43.4459,43.6204,43.2036,43.3733,23668001.150756
2005-11-04,43.3733,43.4646,42.527,43.1488,21500884.843951
2005-11-07,42.878,43.644,42.6653,43.5391,13776212.350605
2005-11-08,43.1959,43.3733,42.9802,43.0674,10432339.359807
2005-11-09,43.1752,43.5165,42.9418,43.2478,9962056.2022209
2005-11-10,43.2478,43.6578,42.9418,43.5234,8646464.600307
2005-11-11,43.4125,43.5087,43.1752,43.1752,8328011.7715094
2005-11-14,43.2831,43.3175,42.8282,42.885,11855165.535378
2005-11-15,44.0078,45.0052,43.8363,44.5316,53036778.235443
2005-11-16,45.2022,45.2022,44.402,44.8287,21402539.237378
2005-11-17,45.0885,45.1179,44.7002,44.8884,14951128.425948
2005-11-18,45.1817,45.1954,44.1803,44.3305,16502641.188545
2005-11-21,44.3305,44.3305,43.7293,43.9313,15476720.598753
2005-11-22,43.7411,43.7999,43.337,43.6636,14992471.249452
2005-11-23,43.5528,43.8273,43.4459,43.7077,10838980.286731
2005-11-25,44.0157,44.1803,43.9058,44.046,7187656.3101869
2005-11-28,44.4726,44.6128,44.0814,44.2264,17917284.048657
2005-11-29,44.5069,44.5159,43.9127,43.9392,12241208.980814
2005-11-30,43.9392,44.3873,43.7411,43.7655,10842084.338103
2005-12-01,43.8363,43.9853,43.6793,43.7214,9806573.2085132
2005-12-02,43.6636,43.7999,43.3733,43.3812,9185462.1145486
2005-12-05,43.6578,43.9392,43.0399,43.2684,30626374.728128
2005-12-06,43.4125,43.4125,42.8055,42.8586,20900092.845789
2005-12-07,42.8006,42.8439,42.3524,42.5507,20271219.58394
2005-12-08,42.5507,43.0546,42.429,42.5801,14688550.561288
2005-12-09,42.527,42.7712,42.5103,42.5958,11467150.956137
2005-12-12,42.5958,42.7084,42.533,42.6289,11232645.177617
2005-12-13,42.6152,42.878,42.5183,42.7006,18003074.766765
2005-12-14,42.8055,42.8653,42.5664,42.6035,14390549.392907
2005-12-15,42.6289,42.7712,42.527,42.6379,9795425.54439
2005-12-16,42.7585,43.4783,42.6575,43.1341,18616989.641766
2005-12-19,43.6204,43.9392,43.3047,43.3655,15011518.744709
2005-12-20,43.1752,43.3655,42.9987,43.0752,9801632.6274048
2005-12-21,43.2174,43.3733,43.0193,43.1488,8863896.0568295
2005-12-22,43.2036,43.4586,42.9194,43.4586,7307586.4947413
2005-12-23,43.4459,43.592,43.239,43.3105,5066959.0317891
2005-12-27,43.3175,43.3733,42.7144,42.7378,8923582.763422
2005-12-28,42.7378,42.9929,42.7378,42.8202,7905845.4890899
2005-12-29,42.8987,43.0193,42.5507,42.7006,7513590.881728
2005-12-30,42.7006,42.7006,42.5447,42.5958,7423571.3525036
2006-01-03,43.2831,43.8363,43.2684,43.6793,15080658.32785
2006-01-04,43.8931,44.3951,43.7725,44.352,12794878.338397
2006-01-05,44.3462,44.6128,44.0157,44.1676,13896567.761645
2006-01-06,44.1941,44.4648,44.0383,44.3687,8351850.9676195
2006-01-09,44.3079,44.6589,44.2471,44.6442,10023009.41072
2006-01-10,44.3079,44.7198,44.2962,44.7198,9392443.4007513
2006-01-11,44.6188,44.6442,43.899,44.2962,12450600.903495
2006-01-12,44.2962,44.3305,43.7999,44.0892,10246931.434581
2006-01-13,43.8734,44.1481,43.5322,43.8097,9931300.1925588
2006-01-17,43.4537,43.9941,43.3047,43.4302,13649786.500073
2006-01-18,43.7655,44.1108,43.4783,44.0735,10649204.867411
2006-01-19,44.1519,44.3814,43.7293,44.0588,10574847.337205
2006-01-20,43.4047,44.1519,43.0399,43.0909,15555170.296552
2006-01-23,43.0546,43.4047,42.9555,43.3655,10177371.723594
2006-01-24,42.6575,43.4047,42.0701,42.0701,28158440.764802
2006-01-25,43.2312,43.2312,41.1335,41.4611,35794361.250559
2006-01-26,41.6356,42.172,41.5042,41.6023,22499575.642752
2006-01-27,41.7798,41.9622,41.3541,41.6111,16361546.553854
2006-01-30,41.6111,41.6356,41.1335,41.3894,16758593.881797
2006-01-31,41.213,41.3453,40.7168,40.7815,26091216.991615
2006-02-01,40.8717,41.4022,40.858,41.006,18905399.250621
2006-02-02,41.3541,41.3777,40.8149,40.858,14128532.378529
2006-02-03,40.5805,40.7521,40.4128,40.6677,15548962.19381
2006-02-06,40.7521,40.7942,40.148,40.2911,14982737.947763
2006-02-07,40.398,40.6323,40.1853,40.2559,14587662.773354
2006-02-08,40.4333,41.6307,40.3461,41.5297,20638918.126561
2006-02-09,41.9229,42.3191,41.3199,41.4964,17116836.488684
2006-02-10,41.6023,41.6435,41.2758,41.3827,11511032.901822
2006-02-13,41.3777,41.5601,41.1335,41.4611,7076754.7954228
2006-02-14,41.6023,42.0044,41.6023,41.8514,13851701.778649
2006-02-15,41.871,42.0975,41.6023,41.8848,11708424.667953
2006-02-16,42.1338,42.1338,41.516,41.7975,16781734.564375
2006-02-17,41.9446,42.0044,41.6307,41.8651,9557109.0431444
2006-02-21,41.9072,42.0426,41.6356,41.9152,9156107.2108603
2006-02-22,41.822,41.9563,41.6023,41.8367,12200997.03542
2006-02-23,41.815,41.8592,41.4248,41.5229,13761677.150787
2006-02-24,41.5954,41.5954,40.6932,40.9345,14636200.796095
2006-02-27,41.0776,41.4964,40.9873,41.0424,9887841.4339045
2006-02-28,40.9716,41.0501,40.6932,40.858,12586193.087068
2006-03-01,40.8363,40.9796,40.7168,40.8648,10063367.177186
2006-03-02,40.7521,41.2885,40.7168,40.8874,10997856.9345
2006-03-03,40.7863,41.1894,40.7275,40.7275,9118295.704668
2006-03-06,40.801,41.1542,40.7609,40.9992,10369833.105895
2006-03-07,40.7746,41.3267,40.7746,41.262,13487948.562822
2006-03-08,41.213,41.7101,40.9873,41.6307,10474667.24035
2006-03-09,41.7798,41.7916,41.2825,41.3267,12093343.353644
2006-03-10,41.567,41.8435,41.4611,41.8435,13033753.650467
2006-03-13,42.0641,42.0779,41.815,41.871,8775848.6811373
2006-03-14,41.9229,42.0975,41.8367,42.02,11129921.879671
2006-03-15,41.9229,42.4869,41.8848,42.3838,12558823.593374
2006-03-16,42.4869,42.6869,42.3113,42.5397,15217950.397637
2006-03-17,42.8055,42.8055,42.6289,42.7644,16243588.522833
2006-03-20,42.8055,42.9134,42.7378,42.8653,8309524.1068042
2006-03-21,43.0752,43.1194,42.8134,42.9271,11118497.869319
2006-03-22,42.7378,43.3047,42.7378,43.2478,9970664.7441647
2006-03-23,43.0674,43.1615,42.9625,43.0978,9798668.2787397
2006-03-24,42.9929,43.0909,42.731,42.8006,7294603.3206087
2006-03-27,42.5731,42.8055,42.3437,42.4789,10440238.171214
2006-03-28,42.3838,42.429,42.179,42.2408,10909948.241787
2006-03-29,42.2545,42.3838,42.0641,42.179,9354916.3986104
2006-03-30,41.97,42.275,41.9563,42.0641,10843215.216213
2006-03-31,42.1338,42.3329,41.8592,41.97,13592217.768086
2006-04-03,42.1642,42.3524,41.9005,41.9357,13082155.029685
2006-04-04,42.0044,42.0347,41.6356,41.6876,13413734.814233
2006-04-05,41.5297,41.7975,41.3267,41.3894,12429572.077155
2006-04-06,41.3894,41.6307,41.1816,41.4611,9075399.8357498
2006-04-07,41.4248,41.619,40.8961,40.9873,12662523.790534
2006-04-10,40.9992,41.0424,40.7697,40.9021,13133515.65893
2006-04-11,40.9021,41.1228,40.6256,40.9295,12860346.901518
2006-04-12,40.9992,41.1031,40.9345,41.0139,9465109.2025654
2006-04-13,40.9923,41.1081,40.7746,41.0424,10356429.803916
2006-04-17,40.8795,40.9796,40.7227,40.858,12431831.793922
2006-04-18,40.8961,41.2041,40.8717,41.1973,17860563.730185
2006-04-19,41.3032,41.3777,40.9992,41.1228,12904228.847203
2006-04-20,41.1463,41.4611,41.1228,41.262,10751073.633473
2006-04-21,41.4611,41.5297,41.1463,41.3698,14129802.959348
2006-04-24,41.4689,41.5385,41.2434,41.3386,11484363.961114
2006-04-25,41.3326,41.4248,41.1894,41.2561,12054397.910158
2006-04-26,41.3777,41.5601,41.3119,41.4885,14937164.273688
2006-04-27,41.2502,41.7592,41.2502,41.567,16302003.628879
2006-04-28,41.567,41.6641,41.4611,41.5385,12036053.007342
2006-05-01,41.6111,41.6562,41.4964,41.5229,10582185.298331
2006-05-02,41.6503,41.7856,41.5297,41.6023,7880446.1094718
2006-05-03,41.4807,41.6023,41.2758,41.3541,13231714.424702
2006-05-04,41.4169,41.4385,41.2434,41.2885,10993770.885274
2006-05-05,41.4611,41.6876,41.3541,41.6023,9770305.5701844
2006-05-08,41.6023,41.7298,41.567,41.6111,8388257.288927
2006-05-09,41.6023,41.6641,41.3326,41.362,10099206.529846
2006-05-10,41.3894,41.4562,41.2825,41.3326,11054577.252972
2006-05-11,41.5739,41.8651,41.5297,41.7033,13826158.617414
2006-05-12,41.3894,41.9926,41.3894,41.6944,14442473.931616
2006-05-15,41.7916,42.533,41.7033,42.5026,15182816.696603
2006-05-16,42.4946,42.8653,42.4162,42.7006,11654380.115185
2006-05-17,42.527,43.0831,42.4869,42.6152,19059187.456753
2006-05-18,42.7378,42.8653,42.5507,42.6202,12007553.655265
2006-05-19,42.6379,42.6947,42.2632,42.4535,18203851.009409
2006-05-22,42.2976,42.6653,42.275,42.4221,13060279.829285
2006-05-23,42.6289,42.9134,42.5026,42.527,14520785.966164
2006-05-24,42.6075,43.1821,42.5183,43.0831,17998984.638628
2006-05-25,43.1694,43.1694,42.6289,42.8439,12134399.633642
2006-05-26,43.1194,43.1556,42.8653,43.0125,8747206.5671694
2006-05-30,42.8653,42.9134,42.3995,42.4162,10987839.128761
2006-05-31,42.6202,42.7221,42.4378,42.679,11613042.390319
2006-06-01,42.7006,43.0193,42.6722,42.9869,7982745.2006589
2006-06-02,43.0193,43.239,42.8439,43.0477,9398655.5824051
2006-06-05,42.7712,42.878,42.5888,42.6152,9766640.6685324
2006-06-06,42.8359,43.4125,42.7771,43.1889,14908942.287566
2006-06-07,43.3175,43.7214,43.239,43.3517,13414436.386948
2006-06-08,43.3596,43.7655,43.2606,43.6283,17603343.515299
2006-06-09,43.5391,43.7156,43.4586,43.5008,12164878.277348
2006-06-12,43.5528,43.7019,43.4714,43.5008,9171205.3004149
2006-06-13,43.6204,43.7214,43.239,43.2684,16848047.462101
2006-06-14,43.4302,43.5008,43.2036,43.4125,12612999.691027
2006-06-15,43.337,43.592,43.1752,43.5675,12465553.171977
2006-06-16,43.4459,43.7655,43.4459,43.7156,16436041.747311
2006-06-19,43.6578,43.7156,43.4586,43.4783,14090716.793426
2006-06-20,43.492,43.7293,43.3733,43.6057,9728541.5991054
2006-06-21,43.5871,43.8734,43.5871,43.7921,9874861.318955
2006-06-22,43.4459,43.9392,43.1752,43.3596,11074332.439312
2006-06-23,43.2753,43.7568,43.2312,43.4586,7060809.3120806
2006-06-26,42.2408,42.7084,42.172,42.6722,21817650.023267
2006-06-27,42.679,42.7084,42.179,42.2014,14619835.184907
2006-06-28,42.1857,42.2251,41.7916,41.9769,13391159.060846
2006-06-29,41.9926,42.6289,41.8848,42.4456,11980318.765636
2006-06-30,42.6202,42.7712,42.4603,42.4672,14507942.494738
2006-07-03,42.6152,42.7928,42.5397,42.6289,4659605.3151451
2006-07-05,42.3838,42.8202,42.3838,42.5507,9247967.3487331
2006-07-06,42.6075,43.0125,42.5594,42.8919,7904718.6898897
2006-07-07,42.9468,43.1409,42.8282,42.9625,7509639.436569
2006-07-10,43.1272,43.2263,43.0193,43.1959,6671375.2717665
2006-07-11,43.1959,43.2263,42.9468,43.0674,9946821.4691432
2006-07-12,43.0978,43.1959,42.9271,42.9625,8702059.1393064
2006-07-13,43.0399,43.0625,42.6438,42.7144,11299804.449403
2006-07-14,42.7438,43.2753,42.6289,42.8516,10619008.688301
2006-07-17,42.9134,43.4459,42.9134,43.1615,10277835.304771
2006-07-18,43.0909,43.2478,42.2976,42.9468,11673295.04583
2006-07-19,43.1056,43.5803,42.8713,43.4537,11136836.653768
2006-07-20,43.3733,43.7499,43.3733,43.492,7849543.2590091
2006-07-21,43.7077,43.9313,43.6361,43.7499,12211157.60305
2006-07-24,43.7077,43.9392,43.6793,43.9225,10339918.371654
2006-07-25,43.5871,43.9392,43.5803,43.8734,8893952.5332324
2006-07-26,43.7655,44.046,43.693,43.9765,7986412.1417663
2006-07-27,44.046,44.3462,43.9765,44.3373,10805681.075979
2006-07-28,44.3305,44.6521,44.2598,44.5933,10986427.825509
2006-07-31,44.4167,44.5629,44.3168,44.3305,9960651.0173359
2006-08-01,44.2107,44.5473,44.1481,44.4247,6422341.4315219
2006-08-02,44.7198,44.7934,44.5629,44.7541,10455906.2886
2006-08-03,44.7198,44.8884,44.6796,44.707,9217909.8526024
2006-08-04,44.8287,45.1454,44.7787,45.0238,9360700.2945953
2006-08-07,44.8287,44.963,44.762,44.8424,8826079.4519983
2006-08-08,44.9482,45.1523,44.9355,45.0463,7355423.9644958
2006-08-09,45.1336,45.1591,44.6737,44.8756,8621348.7050125
2006-08-10,44.9031,45.1817,44.8609,45.0404,7605728.3855578
2006-08-11,45.0463,45.2072,44.9355,44.9836,10587685.709992
2006-08-14,45.3209,45.3582,45.1728,45.2944,10402567.387456
2006-08-15,45.3582,45.6975,45.2543,45.6504,10148309.48178
2006-08-16,45.6975,45.8907,45.6553,45.7897,8051597.2205646
2006-08-17,45.8259,45.8416,45.4494,45.521,11893542.99049
2006-08-18,45.6357,45.7848,45.4641,45.6553,10136740.670081
2006-08-21,45.6553,45.7701,45.4926,45.5504,10326940.29616
2006-08-22,45.5298,45.6004,45.3807,45.4729,11681055.174258
2006-08-23,45.3582,45.4023,45.214,45.2944,9232163.6075527
2006-08-24,45.572,46.1612,45.5298,46.1251,15030991.466453
2006-08-25,45.878,45.9917,45.7897,45.8329,7808626.6817177
2006-08-28,45.9191,45.9741,45.7474,45.7701,8426493.0018771
2006-08-29,45.7132,45.8192,45.572,45.7848,7465337.3630382
2006-08-30,45.87,45.924,45.7848,45.8025,6246677.0052618
2006-08-31,45.7848,45.8848,45.6553,45.8259,6491903.1819648
2006-09-01,45.9741,45.9917,45.7701,45.87,6555539.2942606
2006-09-05,45.7848,45.8848,45.5093,45.5769,10007213.827362
2006-09-06,45.3582,45.5357,45.3013,45.3013,12007131.487961
2006-09-07,45.011,45.1454,44.8287,44.9758,10434455.294957
2006-09-08,45.011,45.1817,44.9198,45.0689,8338028.5575215
2006-09-11,45.111,45.4023,45.0689,45.3876,7329040.5475672
2006-09-12,45.3288,45.4239,45.167,45.2386,9868938.7399916
2006-09-13,45.3209,45.3807,45.2022,45.2229,8859804.9089643
2006-09-14,45.1817,45.2543,44.9482,45.167,7610385.4823427
2006-09-15,45.0748,45.4562,45.0748,45.2072,13506292.445909
2006-09-18,45.3209,45.5935,45.2827,45.4729,9824628.5086384
2006-09-19,45.4729,45.5013,45.3209,45.4866,7343712.3909085
2006-09-20,45.6425,45.7132,45.4562,45.4926,8863896.0568295
2006-09-21,45.4779,45.6504,45.3944,45.521,10411459.413723
2006-09-22,45.3876,45.4356,45.2543,45.3288,7834164.7443141
2006-09-25,45.5357,45.6004,45.3729,45.4926,8110857.6809438
2006-09-26,45.6425,45.87,45.6063,45.8329,8241090.1752895
2006-09-27,45.7427,45.9741,45.7279,45.9368,7783650.4891295
2006-09-28,45.9828,46.0937,45.9299,45.9995,7032450.6824363
2006-09-29,45.9995,46.072,45.8192,46.026,10803142.973527
2006-10-02,46.0653,46.3015,46.026,46.1328,8769219.4308203
2006-10-03,46.1104,46.5486,46.0476,46.4223,9796688.9871129
